ball,0.7285714285714285
ventil,0.7285714285714285
lod,0.6571428571428571
brodeln,0.6571428571428571
schaum,0.9285714285714286
rot,0.6571428571428571
zugeln,0.6571428571428571
fletsch,0.6571428571428571
ungerecht,0.7285714285714285
ohnmacht,0.6571428571428571
entlad,0.6571428571428571
anlauf,0.6571428571428571
hilflos,0.6571428571428571
dunkelrot,0.6571428571428571
tob,0.6571428571428571
entfesseln,0.6571428571428571
blind,0.6571428571428571
animal,0.6571428571428571
entfach,0.6571428571428571
flamm,0.6571428571428571
schwel,0.6571428571428571
koch,1.0
dresch,0.6571428571428571
mord,0.6571428571428571
heul,0.6571428571428571
ras,0.6571428571428571
anschrei,0.6571428571428571
stauen,0.6571428571428571
aufsteig,0.7857142857142857
platz,0.6571428571428571
schmerzensschrei,0.6571428571428571
brand,0.6571428571428571
bandig,0.6571428571428571
blank,0.6571428571428571
knirsch,0.6571428571428571
auslass,0.6571428571428571
brull,0.6571428571428571
verebb,0.6571428571428571
aufflamm,0.6571428571428571
wall,0.6571428571428571
aufstau,0.6571428571428571
aufgestaut,0.5714285714285714
angestaut,0.5714285714285714
grosch,0.5714285714285714
abreagi,0.5714285714285714
richt,0.7857142857142857
beiss,0.5714285714285714
anstau,0.5714285714285714
hochkoch,0.7142857142857143
wucht,0.7857142857142857
kanalisi,0.5714285714285714
austob,0.5714285714285714
hochkomm,0.5714285714285714
portion,0.5714285714285714
demonstrant,0.5714285714285714
versteh,0.5714285714285714
meng,0.7142857142857143
mazedoni,0.5714285714285714
kumpel,0.5714285714285714
randali,0.5714285714285714
underdog,0.5714285714285714
protesti,0.5714285714285714
liebhab,0.5714285714285714
palastinens,0.5714285714285714
agypt,0.5714285714285714
rentn,0.5714285714285714
turk,0.5714285714285714
fundamentalist,0.5714285714285714
schwarz,0.5714285714285714
arab,0.5714285714285714
muslim,0.5714285714285714
einwohn,0.5714285714285714
strass,0.5714285714285714
student,0.5714285714285714
beschaftigt,0.5714285714285714
jugend,0.5714285714285714
mehrheit,0.5714285714285714
serb,0.5714285714285714
lehr,0.5714285714285714
demokrat,0.5714285714285714
arbeitnehm,0.5714285714285714
nation,0.5714285714285714
prasident,0.5714285714285714
ungeduld,0.5714285714285714
rachsucht,0.5714285714285714
aggressivitat,0.7142857142857143
sarkasmus,0.5714285714285714
rachegefuhl,0.5714285714285714
selbstmitleid,0.5714285714285714
ohnmachtsgefuhl,0.5714285714285714
sauernis,0.7857142857142857
aufwall,0.5714285714285714
